individual_id,age,sex,dominant_genetic_ancestry,self_reported_ethnicity_1,self_reported_ethnicity_2,is_multiselect,self_report_concordant_with_genetics,true_ancestry_frac_African,true_ancestry_frac_European,true_ancestry_frac_East_Asian,true_ancestry_frac_South_Asian,true_ancestry_frac_American_Indigenous,phenotype
IND004605,67.8,M,American/Indigenous,American/Indigenous,,False,True,0.06888932445254138,0.000697664783555536,0.009797294423671808,0.00022043314504691767,0.9203952831951845,-0.23627970401009213
IND004606,25.8,F,African,African,,False,True,0.6228567012606903,0.1499951949657637,0.02221927692082429,0.065610418713921,0.13931840813880086,-1.5979967181781285
IND004607,73.1,M,American/Indigenous,African,,False,False,0.23162431958369423,0.21606106726234922,0.11866948761216903,0.17206440884608196,0.2615807166957055,2.0204564587806697
IND004608,36.9,F,East Asian,East Asian,South Asian,True,True,3.692517119896293e-07,0.00011401695360665768,0.6313337879972781,0.33979298531082497,0.028758840486578435,-1.229787796083198
IND004609,18.0,F,South Asian,South Asian,,False,True,0.03712404523197113,0.213976340957506,0.013233685836573307,0.7248211251992409,0.010844802774708746,0.7891924577736404
IND004610,79.0,M,American/Indigenous,American/Indigenous,,False,True,0.07212490202895896,0.013140928778870043,0.01029407023773226,0.43621603898390787,0.46822405997053085,0.21608051502885964
IND004611,45.9,F,African,African,,False,True,0.4767470611552946,0.11774843484937,0.2141982952154804,0.1442767649727497,0.04702944380710526,-0.17996373351861866
IND004612,41.6,M,African,African,,False,True,0.983522012567013,0.0016528218123615416,0.011171789010941218,0.00365336564250936,1.0967174926689925e-08,-0.8347368853904227
IND004613,63.6,F,East Asian,East Asian,African,True,True,0.3694776591355225,0.002322554941032047,0.46633534280456856,0.0016572020112597045,0.16020724110761717,-0.198951274597182
IND004614,27.6,M,South Asian,South Asian,,False,True,0.06836257489578824,0.31333640384368666,0.051224733197947035,0.5656179530020884,0.0014583350604895626,0.7771677033318365
IND004615,47.8,F,East Asian,East Asian,,False,True,0.002509197251268376,0.0008197859275553115,0.9071948466149218,0.0894757707265431,3.9947971135726556e-07,-0.7252416404292321
IND004616,69.1,M,East Asian,East Asian,,False,True,0.05136749557755123,0.0008424942338519065,0.6405631740841701,0.07221568840604545,0.23501114769838138,-2.22584208080308
IND004617,51.6,F,East Asian,East Asian,European,True,True,0.005732901009817355,0.26405636738370064,0.44551794925354576,0.22974532922184773,0.054947453131088536,-1.5748712712178556
IND004618,77.3,F,American/Indigenous,American/Indigenous,South Asian,True,True,0.02862101825387597,0.0011625102003547342,0.1335857819203905,0.3884788618718796,0.4481518277534992,0.3488594359299127
IND004619,68.9,F,East Asian,East Asian,,False,True,0.2139773332910031,7.90649692076993e-05,0.7135927878319824,0.0571940662374209,0.015156747670385787,-0.14022915391021246
IND004620,41.5,M,American/Indigenous,American/Indigenous,,False,True,0.02486426481301482,0.0707542334397886,0.00034496276055783013,0.016779553627555576,0.8872569853590832,0.7467527739716875
IND004621,76.2,M,European,American/Indigenous,,False,False,0.10273126360015837,0.4709661542601945,0.025591912742334945,0.01155394851751806,0.38915672087979397,0.278880894452623
IND004622,32.3,M,East Asian,East Asian,African,True,True,0.270778418891302,0.0010598351082165463,0.5619728352127645,0.0021822806569175763,0.1640066301307994,-0.25676794232498296
IND004623,25.6,M,South Asian,South Asian,,False,True,7.934269999592971e-06,0.16169551624948292,0.043867412546035274,0.6177105244957947,0.17671861243868744,1.5766633393116218
IND004624,81.8,F,American/Indigenous,American/Indigenous,,False,True,0.12717182934414384,0.10331584853277942,0.000493480535968352,0.0020645682552061376,0.7669542733319022,1.542107058218312
IND004625,73.6,F,European,European,,False,True,0.0027775235031324433,0.9565179872097853,0.010366986604033153,0.003267276181440046,0.027070226501608927,-0.27679550578624157
IND004626,68.3,M,European,European,,False,True,0.0022154550713323995,0.6153337037152338,0.1149907701602593,0.26066253539228795,0.0067975356608865395,0.7302749937138935
IND004627,27.1,M,African,African,,False,True,0.8306915644146982,0.016315826589655646,0.03855558740151727,0.032662321487498557,0.08177470010663027,2.8686905697507825
IND004628,42.8,F,East Asian,East Asian,,False,True,0.045812641027141374,0.006428583334709141,0.916831091808296,0.010586595573880123,0.02034108825597331,0.7542947092535182
IND004629,50.6,F,African,African,South Asian,True,True,0.5365371786144812,0.004356434452693586,0.0034404960993408415,0.3466015927948531,0.1090642980386313,0.9599276367760513
IND004630,79.9,M,South Asian,South Asian,,False,True,0.09828129067424372,0.3606234067121985,0.0030554044532665934,0.515179653764581,0.022860244395710178,-0.31111211474125877
IND004631,53.7,M,South Asian,South Asian,,False,True,0.10731678071926994,2.0942466525473945e-07,0.31626211700127393,0.5701586690910312,0.006262223763759504,0.6343424212605239
IND004632,71.4,M,East Asian,African,European,True,False,0.0033171400386202156,0.4129506842177202,0.5835422825018923,0.0001602579544035991,2.96352873636321e-05,0.5843150788518561
IND004633,76.0,F,East Asian,American/Indigenous,,False,False,0.0011009361292054368,0.00031224691706811927,0.9010514396014793,1.5904086289798303e-08,0.09753536144816087,-0.20239286936432704
IND004634,69.2,M,American/Indigenous,American/Indigenous,,False,True,0.0003614545667743287,0.0034329859209475296,0.1182867275900167,0.0029522543776966392,0.8749665775445649,1.5932426190828155
IND004635,65.7,M,South Asian,South Asian,,False,True,0.0012253021887217495,0.07859531279953375,0.1083735209410785,0.8118015546425253,4.309428140558756e-06,-0.17390213839817942
IND004636,25.7,F,American/Indigenous,American/Indigenous,,False,True,0.019857754446152363,0.03362056165967058,0.0005259009179971651,1.3012669630082813e-06,0.945994481709217,-0.23331656090705483
IND004637,37.1,F,African,African,,False,True,0.443190715440434,0.027107254773692697,0.009658384491562505,0.11602426990391822,0.40401937539039257,-1.2095921688057913
IND004638,62.1,M,South Asian,South Asian,,False,True,0.09113345424903277,4.299904604780056e-06,0.14108529655913557,0.6561734977950563,0.1116034514921707,-2.222666058866669
IND004639,59.9,M,European,European,,False,True,0.12911163707721707,0.5591571880848986,0.00456967323878279,0.1725138307907551,0.13464767080834644,0.16510407156663923
IND004640,24.1,M,East Asian,East Asian,South Asian,True,True,0.032925367599174735,0.00041890695926354124,0.5512704010800745,0.4153806397696425,4.68459184472988e-06,-0.17667356668267553
IND004641,79.7,F,East Asian,East Asian,,False,True,0.01947783677340587,0.057559185927282645,0.782555223006961,1.0538752512544156e-07,0.1404076489048254,0.03397364177124973
IND004642,28.6,F,American/Indigenous,American/Indigenous,European,True,True,0.0020604531854399896,0.31615604480774756,3.866733575832705e-05,0.17891362302656658,0.5028312116444876,1.1202398809862157
IND004643,45.6,F,East Asian,Other/Unknown,,False,False,0.274789445843518,8.310776297905257e-05,0.7228535467476002,0.0022000270282327376,7.387261767018843e-05,0.41579791471582506
IND004644,58.8,M,South Asian,South Asian,African,True,True,0.3234086461145552,0.10756026417659931,0.0524940537763246,0.5058844490267488,0.010652586905772138,-0.7284432837641794
IND004645,65.2,F,East Asian,East Asian,,False,True,0.0003519662079177068,0.009526028384862264,0.8870271280925405,6.218080303017547e-07,0.10309425550664922,-0.551773563600533
IND004646,85.0,F,American/Indigenous,American/Indigenous,,False,True,3.8034577471667885e-05,7.335438415422788e-05,0.09896390065483289,0.10494212231336296,0.7959825880701782,0.19731349608382565
IND004647,20.2,F,European,European,South Asian,True,True,0.0008640711697796646,0.39803965024979693,0.18661806420633217,0.3454258050606283,0.06905240931346301,-2.00240581281119
IND004648,22.7,M,African,Other/Unknown,,False,False,0.6010459169323208,0.06000963696431585,0.17537105039453738,0.02568267880299298,0.13789071690583302,-1.7406081223980692
IND004649,54.1,F,East Asian,East Asian,American/Indigenous,True,True,0.002107874341643426,0.00033766115062301575,0.6070614192439413,0.09333626051602678,0.2971567847477653,0.2399729245705421
IND004650,55.3,F,East Asian,East Asian,,False,True,0.00045842489637704754,0.019155841814602143,0.8874473125086536,0.09292116406051318,1.7256719853970007e-05,-1.3332601827633317
IND004651,42.7,F,East Asian,East Asian,African,True,True,0.3297172373976962,0.31423848304651086,0.3362114567242676,0.014557810400657343,0.005275012430867839,-0.2694080542818428
IND004652,59.9,M,African,African,,False,True,0.9479646593218938,0.03141019313085864,7.667699231928723e-05,0.0005998248140447556,0.019948645740883623,-2.007590166068489
IND004653,41.6,M,East Asian,East Asian,,False,True,0.016445842428356696,0.3972286889468931,0.5581577783248698,0.00543867770909291,0.02272901259078764,-0.6642540449610759
IND004654,85.0,M,South Asian,South Asian,East Asian,True,True,0.04532382312791118,0.005815867470168173,0.4080147797236615,0.540840533418846,4.996259413272692e-06,-0.573490153759356
IND004655,27.3,M,European,European,,False,True,0.0017092045808502982,0.6027770735970134,0.3879267869949775,0.007226184368985684,0.0003607504581731551,-0.23658883102227618
IND004656,41.5,F,European,European,,False,True,1.7889543930957985e-09,0.991520132298591,0.0005250614269252413,0.00023362105860080608,0.007721183426928402,0.5197271668962149
IND004657,20.0,F,European,European,,False,True,0.16534974811659348,0.742240427665184,0.010106644366911558,0.04298577701916537,0.03931740283214564,-0.41891204483457856
IND004658,67.0,M,European,European,,False,True,0.11918622386439354,0.6261682089689397,0.11484125175331494,0.055669337789082146,0.0841349776242695,1.6657011368825156
IND004659,32.1,F,South Asian,South Asian,,False,True,0.012585317313620562,0.08704023838334618,0.002385621301675442,0.897955264418768,3.355858258970389e-05,-1.1662519000324512
IND004660,56.6,F,American/Indigenous,American/Indigenous,,False,True,0.03366038212260917,0.0022414344625189277,0.04962273719222623,0.0075412020387565955,0.9069342441838891,1.5292546624802368
IND004661,51.3,M,European,European,,False,True,0.016096194600419084,0.9256196893120447,0.006225713650039174,0.00704432865725751,0.04501407378023951,-1.4619819704104469
IND004662,29.4,F,East Asian,East Asian,American/Indigenous,True,True,0.005415976346094256,0.009739410099092944,0.5380766994840461,0.032734959579062355,0.4140329544917044,-0.7141181439755926
IND004663,52.5,F,European,European,,False,True,0.0907365233247897,0.6231616190057365,0.060674026989512866,0.1790022388638284,0.046425591816132365,1.3350334804236672
IND004664,38.7,M,East Asian,East Asian,,False,True,0.02921945163215149,3.2046409508969857e-06,0.7115877630038004,0.17773024337367227,0.08145933734942475,-0.811189364630086
IND004665,50.9,M,East Asian,East Asian,,False,True,0.1119767266759191,0.2917111540233707,0.5008569643535546,0.0073143316931624765,0.08814082325399314,0.9998388957315153
IND004666,33.4,M,American/Indigenous,South Asian,,False,False,0.24914980561936736,0.014183478672315886,0.001007662554220045,0.11968863713683577,0.6159704160172609,0.8376977916480419
IND004667,26.6,F,American/Indigenous,American/Indigenous,,False,True,0.17848286800597274,0.07578740731777713,0.012805955165412717,0.09354457039803707,0.6393791991128004,0.4833394760889411
IND004668,74.1,M,African,African,,False,True,0.9431257012068676,0.02738056076996944,9.742437144807746e-06,0.029482953299107058,1.0422869111874742e-06,1.0152666131295767
IND004669,47.6,F,East Asian,East Asian,,False,True,0.12091023737461104,0.12348448436950658,0.3274540137243111,0.10453315854205143,0.32361810598951984,-0.24574990407303468
IND004670,69.2,M,South Asian,South Asian,,False,True,0.12092712027252463,0.06324168834806851,0.014423280038409215,0.4867989813390993,0.3146089300018983,0.6177728038742273
IND004671,25.6,M,East Asian,East Asian,,False,True,0.4180467812104017,0.050072819837798974,0.5309738359544127,4.671739155021072e-07,0.0009060958234710624,-0.1180909804516358
IND004672,70.2,F,African,African,American/Indigenous,True,True,0.3500487317571962,0.12053465800300536,0.25135934774604574,0.010187269682866418,0.26786999281088614,-1.1506552560179104
IND004673,22.7,F,South Asian,South Asian,,False,True,0.21045954711139223,0.13610827750835322,0.08639450545210257,0.3823374287047549,0.18470024122339704,1.4820956209871237
IND004674,24.6,F,American/Indigenous,American/Indigenous,,False,True,0.07829480039618035,0.00045657733631421975,0.02303244763251966,0.13424461096474588,0.7639715636702399,0.8619528566729346
IND004675,51.5,M,South Asian,African,,False,False,0.052707335598567336,0.0014529703886364054,0.15704266367627637,0.40579461877106326,0.3830024115654565,0.39477618035115625
IND004676,38.4,F,American/Indigenous,American/Indigenous,,False,True,0.26092762888943094,0.01273920410948096,0.013523750763432754,0.14608697238840643,0.5667224438492489,-0.21077500957158157
IND004677,61.4,M,African,Other/Unknown,,False,False,0.9267504106412446,0.00012648750160270755,0.07085406602492254,0.0004628804009264158,0.0018061554313036036,0.24740910613446626
IND004678,29.5,F,South Asian,South Asian,,False,True,0.056790756155419286,0.23083033257742416,0.013906974146008822,0.5704530777195961,0.12801885940155164,-0.18972322551303755
IND004679,34.9,M,African,African,,False,True,0.7275893478627431,0.003703091923516785,0.0049650094290665265,0.0554292433246706,0.2083133074600028,0.3248372588537507
IND004680,61.3,M,South Asian,South Asian,African,True,True,0.3182826174865448,0.23232189972016887,0.006501565496296728,0.4423026689201381,0.0005912483768514767,0.11312990973353843
IND004681,85.0,M,American/Indigenous,American/Indigenous,,False,True,0.06858546189091472,0.003161107861571348,0.03728809629684901,0.004212021152116989,0.886753312798548,-0.39500911661055316
IND004682,63.1,M,American/Indigenous,Other/Unknown,,False,False,0.01217848482122711,0.18840433835563683,0.0010992419360733763,0.012634306961660954,0.7856836279254018,0.5171914400836276
IND004683,40.6,M,African,East Asian,,False,False,0.9062683112327995,0.008304224463065245,0.05252526583794006,0.026987210912882996,0.005914987553312156,-0.5313375942058364
IND004684,76.3,F,American/Indigenous,American/Indigenous,,False,True,0.0010333297376075446,0.0005398228257164407,8.282504329837025e-05,0.15123742385098063,0.8471065985423971,1.235992921320002
IND004685,85.0,F,South Asian,South Asian,,False,True,6.739832431082111e-05,0.10152253377213062,0.0017807567392999996,0.5333329309822717,0.3632963801819868,0.25166570742259037
IND004686,18.0,F,African,South Asian,,False,False,0.59136864222763,0.24774359149449782,0.005975996926480172,0.07752602305495121,0.07738574629644089,0.18902913845844377
IND004687,79.5,M,American/Indigenous,American/Indigenous,South Asian,True,True,0.13447606924715627,0.000795924156887391,0.05065905607739071,0.30196780367099896,0.5121011468475667,0.5785909120519389
IND004688,25.4,M,African,European,,False,False,0.9077560597668938,0.05881289133400075,0.013387353727510163,0.00283285271007389,0.017210842461521502,0.4455228978951225
IND004689,35.9,F,South Asian,South Asian,East Asian,True,True,0.13256961816585863,0.05921780551863743,0.3592969395202772,0.3810539449172543,0.06786169187797227,-1.7001589680789349
IND004690,60.5,F,East Asian,South Asian,,False,False,0.022842642248959547,1.682913572913866e-05,0.4554304631745035,0.3316460687767669,0.19006399666404095,-0.5117406027538077
IND004691,45.0,F,American/Indigenous,American/Indigenous,European,True,True,0.0003395228909375059,0.3765785687743902,0.03180398859449954,0.0014808657060158723,0.589797054034157,0.27743742463662635
IND004692,23.9,M,East Asian,East Asian,African,True,True,0.2986291103949917,0.019728442283194262,0.51228341783088,0.02748558563695709,0.14187344385397685,-0.35016765311754205
IND004693,25.2,F,American/Indigenous,South Asian,,False,False,0.21973568171218277,0.004732754009879104,0.04695233798507446,0.3552380005907104,0.37334122570215317,0.6951373011124168
IND004694,80.7,F,American/Indigenous,American/Indigenous,,False,True,0.02718646275757927,0.20225914516129787,0.012461939318616276,0.2028011338423327,0.5552913189201739,0.3865001424347414
IND004695,62.5,M,European,European,,False,True,0.4185756913873285,0.42563761744801665,0.0025392827124462243,0.12258268533974655,0.030664723112462034,-0.5398605274660624
IND004696,54.2,M,East Asian,East Asian,European,True,True,0.016564532694097345,0.2790282827729698,0.4324734598979913,0.2697103067369724,0.0022234178979690213,0.4816623898683562
IND004697,27.1,M,South Asian,South Asian,,False,True,0.014716104691545856,0.0002119002929601307,0.1874101181498933,0.7489310441943654,0.04873083267123529,0.7037018450947066
IND004698,71.5,F,American/Indigenous,American/Indigenous,European,True,True,0.03224678315243204,0.36101963202475135,0.0010233513530988154,0.002196867104115304,0.6035133663656025,2.0938758761165484
IND004699,45.3,F,American/Indigenous,American/Indigenous,,False,True,0.06306904098078583,0.0486649060875202,0.23921146060766132,2.7364973866901277e-06,0.6490518558266458,-0.48574344285178866
IND004700,76.5,M,African,African,,False,True,0.49939548106137627,0.11548780843897079,0.15265493550036757,0.1241341797823154,0.10832759521697008,-0.36628749867534993
IND004701,57.5,F,American/Indigenous,American/Indigenous,,False,True,0.001714833089026858,0.00668243345253645,0.1782714153028496,0.0009737657907308938,0.8123575523648562,0.13424333967556162
IND004702,53.0,M,European,European,,False,True,0.002152739789374122,0.5265890882457543,0.35236839175914036,0.019806147120420857,0.09908363308531033,0.7326625694134362
IND004703,73.7,F,South Asian,African,,False,False,0.18493827372521512,0.17816665341527071,4.7448461241563976e-05,0.6367523898874817,9.523451079093132e-05,-0.4895789234209752
IND004704,71.8,M,African,African,,False,True,0.8389872859990104,0.04759587382767837,0.046210648320842374,0.05857170582205418,0.008634486030414652,-0.32947121158504805
IND004705,69.7,F,European,European,,False,True,0.0026582349551607354,0.6075432883250952,0.1326816852324784,0.24527332439448124,0.011843467092784351,1.1529885400797004
IND004706,60.3,F,East Asian,East Asian,,False,True,0.0486268632336467,0.0055125299095509376,0.9422604988951442,0.0031241360030923207,0.00047597195856578306,-2.5687280755736697
IND004707,68.8,M,African,African,,False,True,0.6285205528431629,0.23431991679620026,0.12206654277667697,0.013092418561649374,0.002000569022310522,-1.54418131433164
IND004708,49.9,F,East Asian,East Asian,,False,True,0.0013075131373064383,0.0567135566586867,0.9149458902293578,0.003191167510385335,0.023841872464263714,-2.3023566447301973
IND004709,51.5,F,East Asian,East Asian,South Asian,True,True,0.06518002825364154,0.09998350290008644,0.42447033773470083,0.3851744582362359,0.02519167287533533,-0.7851789220028053
IND004710,27.5,F,East Asian,East Asian,,False,True,0.062460576893805464,0.04411824251111364,0.5788307708082379,0.1336049261318593,0.18098548365498385,-0.035369883294930626
IND004711,23.7,M,European,European,,False,True,0.002686284671279083,0.8891287692456421,0.09743683826743686,0.01067885146827072,6.925634737129128e-05,0.4128107550174026
IND004712,25.7,M,East Asian,East Asian,,False,True,0.14208057740072771,0.00563946967136983,0.8494347989582971,0.00011735063249316851,0.002727803337112359,0.7542956310902837
IND004713,54.5,F,East Asian,East Asian,,False,True,0.1186403174729938,0.02391560574551957,0.46350295663447905,0.3935910709985832,0.0003500491484242854,0.17802009960158072
IND004714,33.0,M,African,South Asian,,False,False,0.6256166383340531,0.2009812250203338,0.00030347280478688855,0.1215927244636348,0.05150593937719136,0.52862116524326
IND004715,74.7,F,European,European,South Asian,True,True,0.03907663572201043,0.6558858205436564,0.0032776563743908247,0.30093837210152674,0.000821515258415495,-0.4247514073324863
IND004716,81.4,M,East Asian,East Asian,,False,True,0.09439868261888985,0.008404472936117652,0.5761770739572944,0.2150033053233882,0.10601646516430982,-1.3291662399284603
IND004717,49.9,M,American/Indigenous,American/Indigenous,,False,True,0.19581983747539336,0.0011627908337666364,0.2084632898645396,0.14392651340164056,0.45062756842465973,0.03563870427771794
IND004718,38.3,F,European,European,East Asian,True,True,0.06783286594179165,0.5769839177029653,0.30277993589860475,0.051651607746958185,0.0007516727096799971,-1.885276831028312
IND004719,50.7,M,American/Indigenous,American/Indigenous,European,True,True,0.0016013765300635647,0.3584945739747778,0.004724490648443804,0.01088275628721561,0.6242968025594993,0.7143037740635564
IND004720,71.4,M,East Asian,East Asian,European,True,True,0.05350225841985465,0.2965036366660365,0.42853008194122894,0.0012800028059082335,0.22018402016697167,-0.7488071999842786
IND004721,43.3,F,East Asian,East Asian,American/Indigenous,True,True,0.01616741992852442,0.0020650304424183127,0.6446394910048504,0.00020817540167048868,0.3369198832225365,-0.3640922138500531
IND004722,83.1,F,South Asian,South Asian,American/Indigenous,True,True,0.004762522633691193,0.0001979257674046771,0.0010248622767260126,0.6198821100514021,0.37413257927077603,0.47585725620316266
IND004723,37.4,M,African,African,,False,True,0.6287428631701159,0.006258585370599089,0.104931393591189,0.0005914640700660265,0.2594756937980301,0.8802991815277912
IND004724,21.5,F,South Asian,South Asian,East Asian,True,True,0.1304471872325481,0.00814217685910912,0.35456627667393487,0.5056703499073921,0.001174009327015946,-1.2845204484139803
IND004725,50.1,F,African,African,East Asian,True,True,0.4052112287646485,0.012335611103002513,0.29436731416890305,0.2793626697054543,0.00872317625799171,-2.0197626159041295
IND004726,85.0,M,East Asian,East Asian,European,True,True,0.0008021258275403266,0.33792169267350136,0.6184842399953194,0.03520174594084542,0.007590195562793444,-0.1901767530452212
IND004727,80.2,F,East Asian,East Asian,,False,True,3.806729483529487e-05,0.10502280013800236,0.8725770783683776,0.0015827977251777672,0.020779256473607073,-0.9056346647581517
IND004728,75.4,F,American/Indigenous,American/Indigenous,,False,True,0.04828634522602557,0.22732073355471583,0.019813886031606723,0.030391672093598318,0.6741873630940536,0.36840189615896685
IND004729,77.3,M,East Asian,East Asian,,False,True,0.0003699064575018921,0.012478736955381405,0.9041506295968615,0.0028226803759298937,0.08017804661432526,0.42611852684514706
IND004730,50.9,F,African,African,East Asian,True,True,0.458967161073978,0.036371897309679574,0.44724450215877987,0.055343900525439124,0.0020725389321233707,-0.772384739981518
IND004731,37.1,F,South Asian,African,,False,False,0.043963465686818526,0.07615166315708212,1.1820753998506409e-09,0.8768767456745183,0.003008124299505659,-0.26784445840731275
IND004732,68.7,M,African,African,American/Indigenous,True,True,0.579915104120701,0.017974845730190817,0.0006209009550446408,0.047875335304574364,0.35361381388948915,2.0200511327983124
IND004733,23.4,M,African,African,American/Indigenous,True,True,0.469747292027876,0.03755357611057087,0.0048219639012277325,0.0751616315855732,0.4127155363747521,-0.2439940174857465
IND004734,33.6,M,South Asian,East Asian,,False,False,0.014576644621926026,0.0014322770998219834,0.408857891408778,0.5721845498393066,0.0029486370301674662,0.48037988566987627
IND004735,26.0,F,South Asian,South Asian,African,True,True,0.2872647510120795,0.0256118687841588,0.06129235373546026,0.5230560206413559,0.10277500582694565,-0.43264435048933914
IND004736,40.1,F,American/Indigenous,American/Indigenous,,False,True,0.00958878608289729,0.4168634842308789,0.0006245292258779408,0.00478119928216996,0.5681420011781759,0.22429482704090387
IND004737,79.8,M,American/Indigenous,American/Indigenous,,False,True,0.05823415177494578,0.058235478342119285,0.05347621124941403,0.22266510991356678,0.607389048719954,0.07680506189224927
IND004738,25.1,M,American/Indigenous,American/Indigenous,,False,True,0.014373052424869616,0.0505688749068315,0.07250425062229326,4.07917033543164e-05,0.8625130303426513,0.9004176987206873
IND004739,29.4,F,African,African,,False,True,0.6103003444904342,0.1979159385440972,6.343200966715094e-05,0.00013972545088098415,0.19158055950492037,-0.29209551559532687
IND004740,45.2,F,South Asian,South Asian,,False,True,0.1954115727999206,0.046222228439688894,1.8497789439249863e-06,0.623262366647414,0.13510198233403267,0.24754056640226507
IND004741,46.0,F,European,European,,False,True,0.03298316981199008,0.8071558277357852,0.0001167243000517802,0.00010588811732429196,0.1596383900348487,0.8046984328432107
IND004742,27.6,F,East Asian,East Asian,American/Indigenous,True,True,0.010534022668325356,0.0019611465332757764,0.6264538691941601,0.01417193962256259,0.3468790219816761,-0.158263280850305
IND004743,26.1,F,European,European,African,True,True,0.33251579730881825,0.472243092848032,0.001486481807298152,0.0003777061771025754,0.193376921858749,0.5210046259208253
IND004744,42.9,M,European,European,,False,True,0.0002948608632509897,0.802547232109389,0.003073243413429658,0.18806945374807893,0.0060152098658514015,-0.20338186766376143
IND004745,30.2,F,American/Indigenous,American/Indigenous,East Asian,True,True,0.00016249631332610943,0.054171237772256874,0.348970825455517,0.08908107031971908,0.507614370139181,-0.8819565795453538
IND004746,29.0,F,African,African,East Asian,True,True,0.43326230360976087,0.011782052138470821,0.36395272883798224,0.18468969315406464,0.0063132222597214425,-0.08531053479186446
IND004747,56.0,F,American/Indigenous,American/Indigenous,,False,True,0.055594975273757875,0.24469210709801195,0.11457778055884346,0.00024815546668643435,0.5848869816027003,0.021368444060627878
IND004748,67.6,M,European,European,,False,True,0.10363716654900497,0.4935409886928347,0.2396026788708972,0.1553281963982049,0.00789096948905823,-0.15320470902113303
IND004749,84.1,M,American/Indigenous,American/Indigenous,,False,True,0.009356203618404318,0.10149548114995217,0.06373318997825383,0.352094810958635,0.4733203142947547,1.7766477307733037
IND004750,75.1,M,African,African,,False,True,0.9112919822175112,0.020690713588128212,0.0005255664776261603,0.06605384107630702,0.0014378966404275167,-0.7323543829335957
IND004751,59.8,F,American/Indigenous,American/Indigenous,,False,True,0.04282664976305038,0.32136987841863923,0.0007510872883176121,0.20133926291263116,0.43371312161736164,0.4076191664468346
IND004752,27.6,M,European,European,,False,True,0.13294605821953734,0.4549070686540579,0.010305147767226549,0.16850750864470393,0.23333421671447432,0.6629588513589267
IND004753,75.9,M,African,African,European,True,True,0.4487086512920075,0.4476106709048163,0.00965289839837263,0.043219793804810516,0.050807985599993076,-0.06721091465355758
IND004754,70.8,M,South Asian,South Asian,,False,True,0.04460268169253678,0.08106864426327678,4.5515103312550735e-05,0.8033252267929799,0.07095793214789399,1.1708367645354543
IND004755,68.2,F,South Asian,South Asian,,False,True,0.0012276637388966933,0.01937892844649128,0.0016003700517358724,0.9750021592632261,0.002790878499650111,-2.0478861973264957
IND004756,30.5,M,South Asian,Other/Unknown,,False,False,0.04742417600399664,8.190064845539328e-05,0.315800399243018,0.5769026864964872,0.0597908376080427,0.918355460347391
IND004757,77.2,F,European,European,,False,True,0.0011899487649159508,0.7250191067587692,0.025303875326480676,0.005226270911434555,0.24326079823839958,0.882666347508306
IND004758,40.0,M,European,European,,False,True,0.005032621717942078,0.8756398560622812,0.05021799443725486,0.06839320861772467,0.0007163191647972464,0.8177470067671899
IND004759,46.0,F,East Asian,East Asian,European,True,True,0.14350938866989926,0.3120808617654347,0.5023047224286475,0.002891994776002764,0.039213032360015575,-0.061475912443322456
IND004760,41.1,F,American/Indigenous,American/Indigenous,,False,True,0.20508834534004822,0.055101896721360254,0.0728815685818758,0.016129601235321454,0.6507985881213944,-1.0765532976741017
IND004761,22.0,F,European,European,,False,True,0.009417439906878109,0.756625277787489,0.01306789415521208,0.16400188325591475,0.056887504894506044,0.10588622325489189
IND004762,24.3,M,American/Indigenous,East Asian,,False,False,0.015763196838573114,0.004071981500072542,0.2416325882933739,9.749518198118534e-06,0.7385224838497823,-1.2804043795526732
IND004763,80.4,M,European,European,,False,True,0.005129625449830622,0.7717170159396942,0.21215991717084437,0.0017798242559495744,0.009213617183681303,-0.479242819678558
IND004764,44.9,F,East Asian,East Asian,European,True,True,7.85363060547097e-06,0.4283008440045978,0.5563793307258196,0.003986679333871166,0.011325292305105908,-1.464047422161859
IND004765,68.0,M,African,African,,False,True,0.4619539585296461,0.04120904359801606,0.06438576022845903,0.16357864180640344,0.26887259583747536,-1.1755678013569455
IND004766,79.8,M,European,European,,False,True,0.09232101195802278,0.8393189674522836,0.006637307099791686,0.058426183953530456,0.0032965295363713764,-0.23336321012443562
IND004767,31.1,F,American/Indigenous,American/Indigenous,,False,True,0.13095680190420342,0.02921360923031797,0.03358617224139716,0.010390128558522683,0.7958532880655587,-1.6083605042819489
IND004768,21.7,M,American/Indigenous,American/Indigenous,,False,True,0.017506955560301855,0.2999059224460057,4.485882334251909e-05,0.1366890348997828,0.545853228270567,0.2933934116105891
IND004769,38.5,F,African,African,South Asian,True,True,0.6150698974829787,0.08524881242096939,0.0006654980586574106,0.26305064404158757,0.03596514799580683,-0.47881807044678104
IND004770,26.3,F,South Asian,South Asian,,False,True,0.002008514455998488,0.016423372175741108,0.14157172329539935,0.6594184421564463,0.1805779479164147,-0.09728466986135104
IND004771,68.8,F,South Asian,South Asian,,False,True,0.07452031802550085,0.00017411627607756715,0.009344126489182702,0.9000503049437457,0.015911134265493333,0.3596735949544996
IND004772,28.9,F,American/Indigenous,American/Indigenous,South Asian,True,True,0.08821446474065522,0.06330674595600669,3.4395003366541756e-06,0.3352810889339687,0.5131942608690327,0.4154818041829156
IND004773,33.9,F,African,Other/Unknown,,False,False,0.9584564909758986,0.02171947508206612,0.016518477516283433,0.0010720888983008312,0.002233467527450919,0.5804087021776859
